filename,basename,sample,condition,rep_old,rep_new,sample_new,total_reads,total_aligned_reads,total_umi_count,duplication_rate,bc_not_found,perc_bc_not_found,skipped_reads,chimera_reads,perc_chimera_reads,unspliced_counter,minor_splice_counter,perfect_middle_exon,everything_passed_with_middle_exon
/mnt/dawnccle2/processed_data/reprocess_250221/nova240826//A172-rep4-B08_S19_umi_dedup_fine_grained_idx.csv,A172-rep4-B08_S19_umi_dedup_fine_grained_idx.csv,A172-rep4-B08_S19,A172,rep4,rep1,A172-rep1,33520831,30593029,5957766,0.194742599694852,1142641,0.0340874902534487,11884784,3402333,0.204372457758149,672217,1388320,12320663,13245375
/mnt/dawnccle2/processed_data/reprocess_250221/nova240826//A172-rep5-B09_S20_umi_dedup_fine_grained_idx.csv,A172-rep5-B09_S20_umi_dedup_fine_grained_idx.csv,A172-rep5-B09_S20,A172,rep5,rep2,A172-rep2,36263144,33071353,7122106,0.215355749128256,1253792,0.0345748289227211,13248385,3638826,0.205300029394457,651222,1447316,13074477,14085604
/mnt/dawnccle2/processed_data/reprocess_250221/nova240826//A172-rep6-B10_S21_umi_dedup_fine_grained_idx.csv,A172-rep6-B10_S21_umi_dedup_fine_grained_idx.csv,A172-rep6-B10_S21,A172,rep6,rep3,A172-rep3,33144558,30185491,6058101,0.200695791232947,1128328,0.0340426322776729,11778276,3383097,0.206432692728957,654209,1364628,12093167,13005281
/mnt/dawnccle2/processed_data/reprocess_250221/nova240826//HCC38-rep1-A04_S4_umi_dedup_fine_grained_idx.csv,HCC38-rep1-A04_S4_umi_dedup_fine_grained_idx.csv,HCC38-rep1-A04_S4,HCC38,rep1,rep1,HCC38-rep1,40501563,37181448,11992938,0.322551666088959,1381195,0.0341022641521267,14818182,4045881,0.196198305972256,630333,1111547,15751020,16575505
/mnt/dawnccle2/processed_data/reprocess_250221/nova240826//HCC38-rep2-A05_S5_umi_dedup_fine_grained_idx.csv,HCC38-rep2-A05_S5_umi_dedup_fine_grained_idx.csv,HCC38-rep2-A05_S5,HCC38,rep2,rep2,HCC38-rep2,5423907,4995116,3287656,0.658174104465242,184779,0.0340675089008716,2077044,528966,0.194834599102967,70356,132767,2077433,2185983
/mnt/dawnccle2/processed_data/reprocess_250221/nova240826//HCC38-rep3-A06_S6_umi_dedup_fine_grained_idx.csv,HCC38-rep3-A06_S6_umi_dedup_fine_grained_idx.csv,HCC38-rep3-A06_S6,HCC38,rep3,rep3,HCC38-rep3,42932819,39457983,11973225,0.303442398462182,1454255,0.0338728048582135,15644887,4311138,0.197112006054999,698254,1243328,16685008,17560376
/mnt/dawnccle2/processed_data/reprocess_250221/nova240826//HEK-rep1-B01_S13_umi_dedup_fine_grained_idx.csv,HEK-rep1-B01_S13_umi_dedup_fine_grained_idx.csv,HEK-rep1-B01_S13,HEK,rep1,rep1,HEK-rep1,34877363,32228592,25290547,0.784723918438634,1178072,0.0337775536527804,11362896,3826584,0.198952151147284,501386,1130620,14728711,15407106
/mnt/dawnccle2/processed_data/reprocess_250221/nova240826//HEK-rep2-B02_S14_umi_dedup_fine_grained_idx.csv,HEK-rep2-B02_S14_umi_dedup_fine_grained_idx.csv,HEK-rep2-B02_S14,HEK,rep2,rep2,HEK-rep2,42497823,39302999,30898638,0.786164892913134,1435881,0.0337871659920086,13732192,4709398,0.200150467791461,626432,1415087,17992873,18819890
/mnt/dawnccle2/processed_data/reprocess_250221/nova240826//HEK-rep3-B03_S15_umi_dedup_fine_grained_idx.csv,HEK-rep3-B03_S15_umi_dedup_fine_grained_idx.csv,HEK-rep3-B03_S15,HEK,rep3,rep3,HEK-rep3,35949687,33308347,26430643,0.793514100234395,1213253,0.0337486387572721,11838512,3921405,0.197425397672161,490372,1116745,15239527,15941313
/mnt/dawnccle2/processed_data/reprocess_250221/nova240826//IPC298-rep1-A07_S7_umi_dedup_fine_grained_idx.csv,IPC298-rep1-A07_S7_umi_dedup_fine_grained_idx.csv,IPC298-rep1-A07_S7,IPC298,rep1,rep1,IPC298-rep1,46403497,42629922,27586261,0.647110285587668,1555173,0.0335141336438502,11001947,5789421,0.199532812161704,554574,2058519,21995131,23225461
/mnt/dawnccle2/processed_data/reprocess_250221/nova240826//IPC298-rep2-A08_S8_umi_dedup_fine_grained_idx.csv,IPC298-rep2-A08_S8_umi_dedup_fine_grained_idx.csv,IPC298-rep2-A08_S8,IPC298,rep2,rep2,IPC298-rep2,46126202,42367913,27619804,0.651903812208074,1540606,0.0333998017005606,10805245,5772923,0.199445890261217,575542,2042318,21943163,23171885
