filename,basename,sample,condition,rep_old,rep_new,sample_new,total_reads,total_aligned_reads,bc_not_found,perc_bc_not_found,chimera_reads,perc_chimera_reads,unspliced_counter,minor_splice_counter,perfect_middle_exon,everything_passed_with_middle_exon
U:/processed_data/reprocess_250221/nova241106/splicelib_hek_no_dox_rbp8-rep1_S43_umi_dedup_fine_grained_idx.csv,splicelib_hek_no_dox_rbp8-rep1_S43_umi_dedup_fine_grained_idx.csv,splicelib_hek_no_dox_rbp8-rep1_S43,splicelib_hek_no_dox_rbp8,rep1,rep1,splicelib_hek_no_dox_rbp8-rep1,48339513,44209027,1628827,0.0336955608137798,4794687,0.186461258890495,1023445,1369418,20002478,20919432
U:/processed_data/reprocess_250221/nova241106/splicelib_hek_no_dox_rbp8-rep2_S44_umi_dedup_fine_grained_idx.csv,splicelib_hek_no_dox_rbp8-rep2_S44_umi_dedup_fine_grained_idx.csv,splicelib_hek_no_dox_rbp8-rep2_S44,splicelib_hek_no_dox_rbp8,rep2,rep2,splicelib_hek_no_dox_rbp8-rep2,35614734,32625808,1200879,0.0337186008464924,3441093,0.184477819916022,543567,886521,14554666,15212060
U:/processed_data/reprocess_250221/nova241106/splicelib_hek_no_dox_rbp8-rep3_S45_umi_dedup_fine_grained_idx.csv,splicelib_hek_no_dox_rbp8-rep3_S45_umi_dedup_fine_grained_idx.csv,splicelib_hek_no_dox_rbp8-rep3_S45,splicelib_hek_no_dox_rbp8,rep3,rep3,splicelib_hek_no_dox_rbp8-rep3,54252599,49506373,1826889,0.0336737600349801,5262081,0.186147361491975,1002875,1423603,22011777,23006281
U:/processed_data/reprocess_250221/nova241106/splicelib_hek_no_dox_rbp9-rep1_S49_umi_dedup_fine_grained_idx.csv,splicelib_hek_no_dox_rbp9-rep1_S49_umi_dedup_fine_grained_idx.csv,splicelib_hek_no_dox_rbp9-rep1_S49,splicelib_hek_no_dox_rbp9,rep1,rep1,splicelib_hek_no_dox_rbp9-rep1,61054863,55863709,2050895,0.0335910179669063,5929242,0.184713038868716,1168862,1531926,25036049,26170506
U:/processed_data/reprocess_250221/nova241106/splicelib_hek_no_dox_rbp9-rep2_S50_umi_dedup_fine_grained_idx.csv,splicelib_hek_no_dox_rbp9-rep2_S50_umi_dedup_fine_grained_idx.csv,splicelib_hek_no_dox_rbp9-rep2_S50,splicelib_hek_no_dox_rbp9,rep2,rep2,splicelib_hek_no_dox_rbp9-rep2,45138842,41331778,1525943,0.0338055415776949,4218616,0.183023599481708,554693,1000299,18018686,18830958
U:/processed_data/reprocess_250221/nova241106/splicelib_hek_no_dox_rbp9-rep3_S51_umi_dedup_fine_grained_idx.csv,splicelib_hek_no_dox_rbp9-rep3_S51_umi_dedup_fine_grained_idx.csv,splicelib_hek_no_dox_rbp9-rep3_S51,splicelib_hek_no_dox_rbp9,rep3,rep3,splicelib_hek_no_dox_rbp9-rep3,47734788,43689722,1607865,0.0336832961319531,4534380,0.185241001877828,714957,1115164,19088575,19943894
U:/processed_data/reprocess_250221/nova241106/splicelib_MEL202-rep1_S97_umi_dedup_fine_grained_idx.csv,splicelib_MEL202-rep1_S97_umi_dedup_fine_grained_idx.csv,splicelib_MEL202-rep1_S97,splicelib_MEL202,rep1,rep1,splicelib_MEL202-rep1,6717334,6138802,226787,0.0337614595314153,668738,0.177019246804332,86923,277060,2945493,3109032
U:/processed_data/reprocess_250221/nova241106/splicelib_MEL202-rep2_S98_umi_dedup_fine_grained_idx.csv,splicelib_MEL202-rep2_S98_umi_dedup_fine_grained_idx.csv,splicelib_MEL202-rep2_S98,splicelib_MEL202,rep2,rep2,splicelib_MEL202-rep2,7845377,7173121,264999,0.0337777266790366,781618,0.176231007014356,102639,340009,3461403,3653572
U:/processed_data/reprocess_250221/nova241106/splicelib_MEL202-rep3_S99_umi_dedup_fine_grained_idx.csv,splicelib_MEL202-rep3_S99_umi_dedup_fine_grained_idx.csv,splicelib_MEL202-rep3_S99,splicelib_MEL202,rep3,rep3,splicelib_MEL202-rep3,7264632,6631591,245018,0.0337275170992832,727301,0.177204509511116,101322,341744,3199776,3377002
U:/processed_data/reprocess_250221/nova241106/splicelib_MEL202-rep5_S101_umi_dedup_fine_grained_idx.csv,splicelib_MEL202-rep5_S101_umi_dedup_fine_grained_idx.csv,splicelib_MEL202-rep5_S101,splicelib_MEL202,rep5,rep2,splicelib_MEL202-rep2,3752424,3393033,123599,0.0329384419244734,448027,0.18983350317041,52979,182642,1804670,1912078
U:/processed_data/reprocess_250221/nova241106/splicelib_MEL202-rep6_S102_umi_dedup_fine_grained_idx.csv,splicelib_MEL202-rep6_S102_umi_dedup_fine_grained_idx.csv,splicelib_MEL202-rep6_S102,splicelib_MEL202,rep6,rep3,splicelib_MEL202-rep3,5429232,4892959,179010,0.0329715142031138,659555,0.191593591692474,81153,267516,2625324,2782914
U:/processed_data/reprocess_250221/nova241106/splicelib_sgCh3-rep1_S109_umi_dedup_fine_grained_idx.csv,splicelib_sgCh3-rep1_S109_umi_dedup_fine_grained_idx.csv,splicelib_sgCh3-rep1_S109,splicelib_sgCh3,rep1,rep1,splicelib_sgCh3-rep1,4853815,4454022,163045,0.0335911030807725,485043,0.176186748661917,45856,138579,2177504,2267962
U:/processed_data/reprocess_250221/nova241106/splicelib_sgCh3-rep2_S110_umi_dedup_fine_grained_idx.csv,splicelib_sgCh3-rep2_S110_umi_dedup_fine_grained_idx.csv,splicelib_sgCh3-rep2_S110,splicelib_sgCh3,rep2,rep2,splicelib_sgCh3-rep2,5218577,4803926,174776,0.0334911221967214,534515,0.176493507565564,51970,165441,2395066,2494010
U:/processed_data/reprocess_250221/nova241106/splicelib_sgCh3-rep3_S111_umi_dedup_fine_grained_idx.csv,splicelib_sgCh3-rep3_S111_umi_dedup_fine_grained_idx.csv,splicelib_sgCh3-rep3_S111,splicelib_sgCh3,rep3,rep3,splicelib_sgCh3-rep3,4203895,3855545,141740,0.0337163511457827,426973,0.175646095576442,43879,130555,1924478,2003898
U:/processed_data/reprocess_250221/nova241106/splicelib_U2AF1_S34F-rep1_S106_umi_dedup_fine_grained_idx.csv,splicelib_U2AF1_S34F-rep1_S106_umi_dedup_fine_grained_idx.csv,splicelib_U2AF1_S34F-rep1_S106,splicelib_U2AF1_S34F,rep1,rep1,splicelib_U2AF1_S34F-rep1,4755634,4373861,159330,0.0335034193127562,465322,0.177101241324714,60887,157118,2073909,2162113
U:/processed_data/reprocess_250221/nova241106/splicelib_U2AF1_S34F-rep2_S107_umi_dedup_fine_grained_idx.csv,splicelib_U2AF1_S34F-rep2_S107_umi_dedup_fine_grained_idx.csv,splicelib_U2AF1_S34F-rep2_S107,splicelib_U2AF1_S34F,rep2,rep2,splicelib_U2AF1_S34F-rep2,7119596,6552397,238648,0.0335198794987805,695862,0.177384045321435,87914,242190,3095946,3227050
U:/processed_data/reprocess_250221/nova241106/splicelib_U2AF1_S34F-rep3_S108_umi_dedup_fine_grained_idx.csv,splicelib_U2AF1_S34F-rep3_S108_umi_dedup_fine_grained_idx.csv,splicelib_U2AF1_S34F-rep3_S108,splicelib_U2AF1_S34F,rep3,rep3,splicelib_U2AF1_S34F-rep3,6722704,6178557,225833,0.0335925841744631,652887,0.176820626540847,81043,216838,2915436,3039482
U:/processed_data/reprocess_250221/nova241106/splicelib_U2AF1_WT-rep1_S103_umi_dedup_fine_grained_idx.csv,splicelib_U2AF1_WT-rep1_S103_umi_dedup_fine_grained_idx.csv,splicelib_U2AF1_WT-rep1_S103,splicelib_U2AF1_WT,rep1,rep1,splicelib_U2AF1_WT-rep1,6419512,5893618,215124,0.0335109584653787,657461,0.176394565598256,73793,210700,2949475,3069757
U:/processed_data/reprocess_250221/nova241106/splicelib_U2AF1_WT-rep2_S104_umi_dedup_fine_grained_idx.csv,splicelib_U2AF1_WT-rep2_S104_umi_dedup_fine_grained_idx.csv,splicelib_U2AF1_WT-rep2_S104,splicelib_U2AF1_WT,rep2,rep2,splicelib_U2AF1_WT-rep2,6227508,5732176,209075,0.0335728191758244,634389,0.177446504992867,69706,199651,2824465,2940711
U:/processed_data/reprocess_250221/nova241106/splicelib_U2AF1_WT-rep3_S105_umi_dedup_fine_grained_idx.csv,splicelib_U2AF1_WT-rep3_S105_umi_dedup_fine_grained_idx.csv,splicelib_U2AF1_WT-rep3_S105,splicelib_U2AF1_WT,rep3,rep3,splicelib_U2AF1_WT-rep3,8343191,7656492,280479,0.0336177129350149,851416,0.174910276453295,88777,271900,3857251,4016314
U:/processed_data/reprocess_250221/nova241106/splicelib_ZRSR2-rep1_S112_umi_dedup_fine_grained_idx.csv,splicelib_ZRSR2-rep1_S112_umi_dedup_fine_grained_idx.csv,splicelib_ZRSR2-rep1_S112,splicelib_ZRSR2,rep1,rep1,splicelib_ZRSR2-rep1,4567895,4202627,153337,0.0335684160866219,453407,0.177407950993277,47970,137560,2017664,2102324
U:/processed_data/reprocess_250221/nova241106/splicelib_ZRSR2-rep2_S113_umi_dedup_fine_grained_idx.csv,splicelib_ZRSR2-rep2_S113_umi_dedup_fine_grained_idx.csv,splicelib_ZRSR2-rep2_S113,splicelib_ZRSR2,rep2,rep2,splicelib_ZRSR2-rep2,1927173,1773948,64688,0.0335662651977793,189398,0.17683559904392,20644,56895,846093,881642
U:/processed_data/reprocess_250221/nova241106/splicelib_ZRSR2-rep3_S114_umi_dedup_fine_grained_idx.csv,splicelib_ZRSR2-rep3_S114_umi_dedup_fine_grained_idx.csv,splicelib_ZRSR2-rep3_S114,splicelib_ZRSR2,rep3,rep3,splicelib_ZRSR2-rep3,7492804,6908780,252566,0.0337078081850266,747584,0.17886697453053,88229,259194,3294705,3431969
