769P-rep1,769P-rep2,769P-rep3,786O-rep1,786O-rep2,786O-rep3,8MGBA-rep1,8MGBA-rep2,8MGBA-rep3,A172-rep1,A172-rep2,A172-rep3,A375-rep1,A375-rep2,A375-rep3,ACHN-rep1,ACHN-rep2,ACHN-rep3,CAL120-rep1,CAL120-rep2,CAL120-rep3,COGN278-rep1,COGN278-rep2,COGN278-rep3,COLO783-rep1,COLO783-rep2,COLO783-rep3,DAOY-rep1,DAOY-rep2,DAOY-rep3,DBTRG05MG-rep1,DBTRG05MG-rep2,DBTRG05MG-rep3,EFO27-rep1,EFO27-rep2,EFO27-rep3,GAMG-rep1,GAMG-rep2,GAMG-rep3,GB1-rep1,GB1-rep2,GB1-rep3,GI1-rep1,GI1-rep2,GI1-rep3,HCC1428-rep1,HCC1428-rep2,HCC1428-rep3,HCC38-rep1,HCC38-rep2,HCC38-rep3,HEK-rep1,HEK-rep2,HEK-rep3,IGR37-rep1,IGR37-rep2,IGR37-rep3,IPC298-rep1,IPC298-rep2,IPC298-rep3,JHH6-rep1,JHH6-rep2,JHH6-rep3,K562-rep1,K562-rep2,K562-rep3,Kelly-rep1,Kelly-rep2,Kelly-rep3,KMRC1-rep1,KMRC1-rep2,KMRC1-rep3,KMRC20-rep1,KMRC20-rep2,KMRC20-rep3,MCF7-rep1,MCF7-rep2,MCF7-rep3,MDAMB231-rep1,MDAMB231-rep2,MDAMB231-rep3,MEL202-rep1,MEL202-rep2,MEL202-rep3,MELHO-rep1,MELHO-rep2,MELHO-rep3,MeWo-rep1,MeWo-rep2,MeWo-rep3,OC314-rep1,OC314-rep2,OC314-rep3,OC316-rep1,OC316-rep2,OC316-rep3,PLCPRF5-rep1,PLCPRF5-rep2,PLCPRF5-rep3,SF126-rep1,SF126-rep2,SF126-rep3,SKNAS-rep1,SKNAS-rep2,SKNAS-rep3,SNU398-rep1,SNU398-rep2,SNU398-rep3,SNU423-rep1,SNU423-rep2,SNU423-rep3,SNU449-rep1,SNU449-rep2,SNU449-rep3,SNUC4-rep1,SNUC4-rep2,SNUC4-rep3,T47D-rep1,T47D-rep2,T47D-rep3,TOV21G-rep1,TOV21G-rep2,TOV21G-rep3,U251MG-rep1,U251MG-rep2,U251MG-rep3,VMRCRCZ-rep1,VMRCRCZ-rep2,VMRCRCZ-rep3
1,0.9176470588235294,0.9078947368421053,0.9728682170542635,1,1,1,1,0.9774590163934426,0.868421052631579,0.848,0.8682634730538922,0.6116071428571429,0.5026737967914439,0.526508226691042,1,1,1,0.963855421686747,0.937984496124031,0.8913043478260869,1,1,1,1,0.9647887323943662,1,1,0.9754601226993865,1,0.8976377952755905,0.8303571428571429,0.7692307692307693,0.9066147859922179,0.946236559139785,0.8697478991596639,0.9568627450980393,1,0.9392712550607287,1,1,1,1,1,1,0.8838862559241706,0.7914691943127962,0.885286783042394,0.928388746803069,0.8487084870848709,0.8981288981288982,0.6480990274093722,0.6604057099924868,0.6384083044982699,0.8173431734317343,0.8284132841328413,0.8510998307952623,1,1,1,1,1,0.9962825278810409,1,1,1,1,1,1,1,1,1,1,1,1,0.8821428571428571,0.8636363636363636,0.8452380952380952,0.9166666666666666,1,0.9385245901639344,0.9645608628659477,0.9521203830369357,0.9880341880341881,0.8541666666666666,0.7935153583617748,0.8799342105263158,0.8423236514522822,0.9234972677595629,0.8617710583153347,0.9909774436090225,1,1,1,0.9874055415617129,1,0.8771929824561403,0.9421487603305785,0.7586206896551724,1,1,1,1,0.9892857142857143,0.9944598337950139,0.9875776397515528,0.9523809523809523,1,0.961038961038961,0.9702970297029703,0.9453125,0.9270833333333334,0.9763779527559056,0.9130434782608695,0.9470198675496688,0.9852941176470589,0.9377431906614786,0.8121137206427689,0.8250539956803455,0.8551236749116607,0.8936535162950258,0.9060693641618497,0.9099099099099099,0.7941176470588235,0.780281690140845,0.803680981595092,1,1,1
1,0.75,0.975,0.9588235294117647,0.9135802469135802,1,0.9927710843373494,0.9928057553956835,0.9944547134935305,0.9420289855072463,0.8012820512820513,0.8804347826086957,0.9896373056994818,0.9688581314878892,0.9683698296836983,0.9766355140186916,1,1,0.9197530864197531,0.8987341772151899,0.918918918918919,1,0.9117647058823529,1,0.5454545454545454,0.6944444444444444,NA,1,0.7164179104477612,0.7659574468085106,1,0.9714285714285714,0.9880952380952381,0.9607843137254902,0.963963963963964,0.8671328671328671,0.926829268292683,0.9932885906040269,0.9772727272727273,0.9921259842519685,0.9440993788819876,0.967741935483871,1,0.9863013698630136,1,1,1,0.9758454106280193,0.9467213114754098,0.8461538461538461,0.9285714285714286,0.9311224489795918,0.9135538954108858,0.9302587176602924,0.9422222222222222,0.9077669902912622,0.9324618736383442,0.9239669421487603,1,1,0.9454545454545454,0.8641975308641975,0.9689119170984456,0.9896907216494846,0.9665809768637532,0.990909090909091,1,1,1,0.9875706214689266,0.9688581314878892,0.9743589743589743,0.9887218045112782,0.8626609442060086,1,1,0.975,0.95,0.9083333333333333,0.891156462585034,0.9387755102040817,0.9845360824742269,0.9947643979057592,0.9861111111111112,1,0.9927007299270073,0.9817351598173516,0.9959677419354839,1,1,0.9295302013422819,1,0.9811320754716981,0.9590643274853801,0.9282511210762332,0.9653179190751445,0.7761194029850746,1,0.9423076923076923,0.9775280898876404,1,0.9841269841269841,0.994413407821229,0.9941291585127201,1,1,1,1,1,0.984375,1,0.9658119658119658,0.9565217391304348,0.8051948051948052,0.89375,1,0.9455782312925171,0.9359165424739195,0.923836389280677,0.9401197604790419,0.9360902255639098,0.9966101694915255,0.9525423728813559,1,0.9137055837563451,1,1,0.9789473684210527,0.9875
0.9111111111111111,0.8048780487804879,0.8541666666666666,1,0.984,0.9020979020979021,0.9858657243816255,0.9318885448916409,0.9680851063829787,1,0.9732142857142857,1,0.9943181818181818,1,0.9795454545454545,1,0.9844961240310077,0.992822966507177,0.9407407407407408,0.9903846153846154,0.9541284403669725,0.9555555555555556,0.9791666666666666,1,0.3582089552238806,0.6842105263157895,0.930379746835443,0.8541666666666666,1,0.9596412556053812,1,1,1,1,1,1,0.9920634920634921,1,1,0.96875,1,0.99,0.9135802469135802,0.924812030075188,0.967741935483871,0.8984615384615384,1,1,0.9934640522875817,1,1,0.9690140845070423,0.9768292682926829,0.974169741697417,0.9939393939393939,0.9897540983606558,0.9609544468546638,1,1,1,1,1,1,0.96,0.9446640316205533,0.9594594594594594,0.9689213893967094,0.9513422818791947,0.977116704805492,1,1,0.9688073394495413,1,0.8893617021276595,1,0.9910714285714286,0.9802371541501976,1,1,0.9963503649635036,1,1,0.9163346613545816,0.9422222222222222,0.9889196675900277,1,1,1,1,0.9918032786885246,0.9512555391432792,1,1,0.987460815047022,1,1,1,0.9181286549707602,1,1,1,1,0.9915966386554622,0.9857482185273159,0.9707792207792207,1,1,1,1,1,0.8705882352941177,1,0.9172413793103448,0.9291666666666667,0.9881422924901185,0.9852216748768473,0.9765258215962441,0.9979360165118679,1,1,1,1,1,1,1,0.996,1,0.920863309352518,0.990990990990991
0.89,0.8962264150943396,1,1,1,1,0.9361702127659575,0.9524475524475524,0.9225490196078432,0.8888888888888888,0.8262910798122066,0.8406593406593407,0.8838709677419355,0.8766233766233766,0.8858381502890174,1,1,1,0.991304347826087,0.9134615384615384,1,1,1,1,0.9962121212121212,0.8604651162790697,1,0.9464285714285714,0.9379310344827586,0.803680981595092,0.7272727272727273,0.8636363636363636,0.8925619834710744,0.9175050301810865,0.8913738019169329,0.9467312348668281,0.9902200488997555,1,0.9904306220095693,0.935064935064935,0.9809885931558935,0.9863636363636363,1,1,1,0.882962962962963,0.837708830548926,0.7629513343799058,0.43037974683544306,0.2671232876712329,0.4541577825159915,0.9891067538126361,0.9682230869001297,0.9395134779750164,0.8248898678414097,0.8138639281129654,0.9331770222743259,1,1,1,0.8899082568807339,0.7096774193548387,0.7088607594936709,1,1,1,1,1,1,1,0.9954519613416714,1,1,1,1,0.992462311557789,0.9941747572815534,0.8953846153846153,0.9387755102040817,0.903114186851211,0.9468354430379747,1,1,1,0.8062157221206582,0.7618483412322274,0.8312629399585921,0.6959247648902821,0.6025,0.6425755584756899,0.9759036144578314,0.9884868421052632,0.9844357976653697,1,1,1,0.8283582089552238,0.8032258064516129,0.8709677419354839,1,0.9906976744186047,1,0.9906015037593985,0.9964497041420118,0.972183588317107,0.9548022598870056,1,1,0.9195402298850575,0.8441558441558441,0.936,1,0.9770114942528736,1,0.8575851393188855,0.9178082191780822,0.8801261829652997,0.7543500511770727,0.7938741721854304,0.7566539923954373,0.8052884615384616,0.805327868852459,0.7788461538461539,0.7727891156462585,0.6559865092748736,0.7715736040609137,0.9051987767584098,0.9196141479099679,0.9692832764505119
0.9574468085106383,1,0.9824561403508771,1,1,1,0.9176470588235294,0.9609856262833676,0.9586206896551724,0.5720524017467249,0.5631067961165048,0.6328125,0.9819819819819819,0.8997050147492626,0.9782608695652174,1,1,1,0.9617834394904459,1,0.8191489361702128,1,1,1,0.88,1,0.8571428571428571,0.8657718120805369,1,0.7751937984496124,0.7699115044247787,0.9380530973451328,0.8411214953271028,0.9863013698630136,1,0.9656862745098039,1,0.9269662921348315,0.9078341013824884,0.8985507246376812,0.9835390946502057,0.9418604651162791,1,1,1,0.9740932642487047,1,0.9185667752442996,0.7029411764705882,0.6870748299319728,0.6745843230403801,1,1,1,0.9374090247452693,0.8673647469458988,0.9316109422492401,1,0.9910277324632952,1,0.9570815450643777,0.9738805970149254,0.9320388349514563,1,1,1,1,1,1,0.995260663507109,0.9867310012062727,0.9916167664670659,0.9976076555023924,1,0.9976744186046511,0.9960474308300395,0.9967532467532467,0.9451219512195121,1,0.9882005899705014,1,1,1,1,1,0.987220447284345,1,1,0.9373913043478261,0.9342629482071713,0.9612277867528272,0.9908256880733946,1,1,1,1,0.847953216374269,0.9583333333333334,0.9197530864197531,1,1,1,0.9656992084432717,0.9560260586319218,0.9859402460456942,0.9888268156424581,1,1,0.8333333333333334,0.8902439024390244,0.8241758241758241,1,1,1,1,1,1,0.7432578209277239,0.7583497053045186,0.7449306296691569,1,0.987012987012987,1,1,0.9745454545454545,1,0.9415584415584416,0.9518716577540107,0.9308176100628931
0.8513513513513513,0.8771929824561403,0.8979591836734694,1,1,1,0.9975369458128078,0.9774266365688488,0.988313856427379,1,0.9925093632958801,0.9927007299270073,0.635036496350365,0.6035242290748899,0.6062717770034843,1,1,0.9973262032085561,1,0.8526315789473684,0.9464285714285714,1,1,1,NA,0.8271604938271605,0.9568965517241379,1,1,0.9806949806949807,0.9727272727272728,0.9824561403508771,0.9625,0.926829268292683,0.952054794520548,0.9095477386934674,1,1,1,0.7758620689655172,1,0.9902912621359223,1,1,1,0.9950248756218906,0.8853211009174312,0.9141414141414141,0.9956521739130435,1,1,0.872,0.8567591763652641,0.8886597938144329,0.8638132295719845,0.8850855745721271,0.9376443418013857,1,1,0.9951456310679612,1,1,0.9945652173913043,1,1,1,1,1,1,1,1,1,1,0.9775641025641025,1,0.846441947565543,0.9075907590759076,0.8723404255319149,0.8698224852071006,0.8991596638655462,1,1,1,1,0.8602150537634409,0.8802816901408451,0.937888198757764,0.963254593175853,1,0.9520958083832335,1,0.971830985915493,1,0.9961240310077519,1,1,0.6458333333333334,0.8181818181818182,0.9166666666666666,1,1,1,0.9969230769230769,1,0.9764957264957265,0.9931506849315068,1,1,1,1,1,0.9428571428571428,0.9924812030075187,1,1,1,0.927710843373494,1,0.9916666666666667,1,0.9161425576519916,0.943289224952741,0.9363449691991786,0.8040712468193384,0.8032786885245902,0.868995633187773,1,0.9661016949152542,0.9764705882352941
0.9090909090909091,0.7941176470588235,0.7291666666666666,1,1,1,0.9761092150170648,0.9793510324483776,0.9830866807610994,0.4322033898305085,0.8111888111888111,0.6721311475409836,0.9850746268656716,0.9712918660287081,1,1,1,1,0.9568345323741008,0.9342105263157895,1,1,1,1,1,1,1,1,1,0.9323308270676691,0.6712328767123288,0.972972972972973,0.6666666666666666,1,1,0.9193548387096774,0.8539325842696629,1,0.9655172413793104,0.9433962264150944,0.8970588235294118,0.9,1,1,1,1,1,1,0.8844444444444445,0.7884615384615384,0.8648648648648649,0.9922600619195047,0.9818181818181818,0.956766917293233,0.8742331288343558,0.9172932330827067,0.9087837837837838,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9847494553376906,1,1,0.995260663507109,0.9690265486725663,1,0.9344262295081968,0.9110320284697508,0.8762886597938144,0.9920634920634921,0.8317757009345794,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9861111111111112,1,0.984375,0.9565217391304348,1,0.9464285714285714,0.9953488372093023,1,1,1,1,1,0.5625,1,0.8837209302325582,0.6764705882352942,0.9518072289156626,1,1,1,1,0.7336814621409922,0.760932944606414,0.7753424657534247,1,1,1,1,0.9947916666666666,0.9555555555555556,0.9424460431654677,0.96,1
0.42105263157894735,0.4166666666666667,NA,0.20833333333333334,0.30434782608695654,0.06666666666666667,0.26495726495726496,0.3850267379679144,0.35918367346938773,0.18840579710144928,0.06329113924050633,0.2,0.17647058823529413,0.08264462809917356,0.056338028169014086,0.15384615384615385,0.09482758620689655,0.06976744186046512,0.15555555555555556,0.1951219512195122,0.3333333333333333,0.2826086956521739,0.3620689655172414,0.42028985507246375,0.4186046511627907,0.4631578947368421,0.057971014492753624,NA,0.1111111111111111,0.037037037037037035,0.025,0.10256410256410256,NA,0.05921052631578947,0.039603960396039604,0.011764705882352941,0.109375,0.2625,0.18181818181818182,0.14285714285714285,0.15625,0.10810810810810811,0.2767857142857143,0.3230769230769231,0.35526315789473684,0.2046783625730994,0.08074534161490683,0.07563025210084033,0.04430379746835443,0.03409090909090909,0.04060913705583756,0.17964071856287425,0.14285714285714285,0.17402597402597403,0.05970149253731343,0.0365296803652968,0.06829268292682927,0.11627906976744186,0.10108303249097472,0.0893371757925072,0.1206896551724138,0.10679611650485436,0.15315315315315314,0.835820895522388,0.5734597156398105,0.8076923076923077,0.22549019607843138,0.24307692307692308,0.20087336244541484,0.18181818181818182,0.12987012987012986,0.20930232558139536,0.14383561643835616,0.25773195876288657,0.23140495867768596,0.4064516129032258,0.34517766497461927,0.21551724137931033,0.08974358974358974,0.06779661016949153,0.010869565217391304,0.16145833333333334,0.17843866171003717,0.17757009345794392,0.1794871794871795,0.07511737089201878,0.07885304659498207,0.0851063829787234,0.066006600660066,0.05319148936170213,0.209366391184573,0.25,0.21739130434782608,0.20833333333333334,0.2864864864864865,0.20714285714285716,0.43137254901960786,0.09243697478991597,0.10526315789473684,0.16216216216216217,0.04081632653061224,NA,0.17391304347826086,0.23636363636363636,0.22535211267605634,0.15151515151515152,0.2857142857142857,0.20512820512820512,NA,NA,NA,0,0.1568627450980392,0.1791044776119403,0.16535433070866143,0.26666666666666666,0.12408759124087591,0.05411255411255411,0.08707865168539326,0.04239401496259352,0.020527859237536656,0.033854166666666664,0.022408963585434174,0.07389162561576355,0.061452513966480445,0.2,0.19791666666666666,0.24369747899159663,0.2857142857142857
0,0.037383177570093455,0.041666666666666664,0.07323232323232323,0.06181818181818182,0.09027777777777778,0.053164556962025315,0.043248945147679324,0.04717775905644482,0.30548302872062666,0.34541577825159914,0.3449612403100775,0.017699115044247787,0.03937007874015748,0.028384279475982533,0.06099290780141844,0.06045751633986928,0.04665071770334928,0.10931174089068826,0.043010752688172046,0.07111111111111111,0.0031545741324921135,0.008547008547008548,0.009615384615384616,0,0.02702702702702703,0,0,0.015151515151515152,0,0.12217194570135746,0.0755813953488372,0.09271523178807947,0.12147505422993492,0.09701492537313433,0.08626198083067092,0.14430379746835442,0.14673913043478262,0.1377551020408163,0.1724137931034483,0.11781609195402298,0.13991769547325103,0.050808314087759814,0.023809523809523808,0.01764705882352941,0.05519480519480519,0.08705882352941176,0.08789808917197452,0.07197549770290965,0.034666666666666665,0.10028248587570622,0.005248687828042989,0.0033222591362126247,0.00549073438572409,0.033031088082901554,0.033764367816091954,0.03416370106761566,0.03359683794466403,0.03519510328997705,0.03851963746223565,0.03908794788273615,0.04521739130434783,0.05203619909502263,0.004819277108433735,0.0088,0.007575757575757576,0.00884433962264151,0.01452643811737362,0.006806930693069307,0.13814756671899528,0.1365211365211365,0.14675052410901468,0.03943661971830986,0.024745269286754003,0.05301645338208409,0.026905829596412557,0.028871391076115485,0.027586206896551724,0.01990049751243781,0.025878003696857672,0.023157894736842106,0.04177109440267335,0.04309063893016345,0.04092526690391459,0.007125890736342043,0.013061224489795919,0.006299212598425197,0.015663643858202802,0.02235929067077872,0.015037593984962405,0.10520833333333333,0.09580838323353294,0.10899182561307902,0.09982174688057041,0.08617886178861789,0.0975609756097561,0.049868766404199474,0.07668711656441718,0.002932551319648094,0.06153846153846154,0.05142857142857143,0.07758620689655173,0.012711864406779662,0.02214022140221402,0.02191464821222607,0.012853470437017995,0.007444168734491315,0.013745704467353952,0.3055555555555556,0.16393442622950818,0.19148936170212766,0.023728813559322035,0.04609929078014184,0.03664921465968586,0.007861635220125786,0.030837004405286344,0.011884550084889643,0.2975376196990424,0.28805336567616735,0.2855245683930943,0.01729106628242075,0.017955801104972375,0.021383647798742137,0.09664292980671414,0.10024154589371981,0.08500772797527048,0.16939890710382513,0.1511627906976744,0.11824324324324324
0.875,0.963302752293578,0.925,1,1,0.9803921568627451,0.9819444444444444,0.9805725971370143,0.9675767918088737,0.8419117647058824,0.7842565597667639,0.7692307692307693,0.9351351351351351,0.8669275929549902,0.9082058414464534,1,1,1,0.9836065573770492,0.92,1,1,1,1,0.9910979228486647,0.9646017699115044,0.7846153846153846,1,1,1,0.8797814207650273,0.8529411764705882,0.9666666666666667,0.960167714884696,0.9738805970149254,0.9526813880126183,0.9678456591639871,0.9767441860465116,0.9836065573770492,0.9917355371900827,0.9967845659163987,0.9772727272727273,1,1,1,0.915282392026578,0.9722222222222222,0.9524647887323944,0.6588868940754039,0.7393162393162394,0.6884328358208955,0.970781592403214,0.9461883408071748,0.9577854671280277,0.8247298919567827,0.864516129032258,0.91,1,1,1,1,0.975609756097561,0.941747572815534,1,1,1,1,1,1,0.96875,0.981675392670157,0.9812446717817562,0.9865900383141762,1,0.9947275922671354,0.9548872180451128,1,0.9932773109243698,0.9923076923076923,0.9554655870445344,0.9777777777777777,0.99721059972106,1,1,0.9772727272727273,0.9806320081549439,0.984375,0.8705501618122977,0.8864569083447332,0.8940914158305463,0.9842873176206509,0.9705304518664047,0.9171974522292994,0.9817767653758542,1,1,0.9188034188034188,0.9261083743842364,0.9693486590038314,1,1,1,0.9953488372093023,0.978116079923882,0.9771359807460891,0.9935064935064936,1,0.9956896551724138,1,0.9626168224299065,0.9342105263157895,0.9957805907172996,0.9819819819819819,0.936046511627907,0.9648351648351648,1,1,0.8391959798994975,0.8460869565217392,0.8586017282010998,0.9754299754299754,0.9647812166488794,0.9632516703786191,0.9514237855946399,0.980349344978166,0.943089430894309,0.8728813559322034,0.9177489177489178,0.9327354260089686
0.8941176470588236,0.9883720930232558,0.9056603773584906,1,1,1,0.9517241379310345,0.9637883008356546,0.989517819706499,0.7608695652173914,0.8148148148148148,0.6493506493506493,0.835,0.8297872340425532,0.7769607843137255,1,1,1,0.9324324324324325,0.803030303030303,0.9571428571428572,1,1,1,1,1,1,1,1,1,0.8018867924528302,0.9242424242424242,0.8933333333333333,1,1,1,0.968421052631579,1,1,0.7195121951219512,0.8392857142857143,0.7849462365591398,1,1,1,1,1,1,0.7791164658634538,0.8958333333333334,0.8651315789473685,0.9174484052532833,0.9039087947882736,0.9207419898819561,0.9656357388316151,0.9698924731182795,0.8969072164948454,0.9910112359550561,1,0.9970414201183432,1,1,1,1,1,1,1,1,1,1,1,1,1,0.990990990990991,0.9858156028368794,0.9963898916967509,0.9063545150501672,0.9501246882793017,1,0.9364406779661016,0.9565217391304348,0.8214285714285714,0.864406779661017,0.8163265306122449,0.9485458612975392,0.9732620320855615,1,1,0.9715909090909091,1,1,1,1,1,1,1,1,0.9833333333333333,1,1,1,1,0.9902912621359223,0.9653179190751445,0.9801980198019802,1,1,1,0.918918918918919,1,1,0.9734513274336283,1,0.9734513274336283,1,1,1,0.6531440162271805,0.6584507042253521,0.6753246753246753,1,1,1,1,1,1,0.9453781512605042,1,1
0.009174311926605505,0,0,0.01383399209486166,0.007575757575757576,0.01366120218579235,0.023969319271332695,0.027280477408354646,0.024890190336749635,0.02491103202846975,0.027603513174404015,0.028735632183908046,0.00859106529209622,0.0049382716049382715,0.004159733777038269,0.017584994138335287,0.009950248756218905,0.021526418786692758,0.03374233128834356,0.033962264150943396,0.06787330316742081,0.03409090909090909,0.01904761904761905,0.03234501347708895,0,0,0,0,0.008368200836820083,0.01644736842105263,0.014124293785310734,0.010752688172043012,0.02074688796680498,0.016042780748663103,0.002967359050445104,0.008733624454148471,0.06420233463035019,0.04096385542168675,0.03218390804597701,0.030927835051546393,0.04177545691906005,0.028985507246376812,0.011527377521613832,0.009404388714733543,0.010638297872340425,0.015533980582524271,0.0144,0.02666666666666667,0.012195121951219513,0.0022371364653243847,0.008072653884964682,0.004800404244567963,0.0053811659192825115,0.0034619188921859545,0.010461538461538461,0.010093727469358327,0.013523131672597865,0.015254237288135594,0.015468347178458894,0.01628498727735369,0.0079155672823219,0.006230529595015576,0.011093502377179081,0.013192612137203167,0.010462074978204011,0.019169329073482427,0.4782321899736148,0.45664739884393063,0.49337260677466865,0.013412816691505217,0.021416083916083916,0.014939759036144579,0.010778443113772455,0.018134715025906734,0.01990632318501171,0.024081115335868188,0.03462749213011543,0.017857142857142856,0.013888888888888888,0.015698587127158554,0.018970189701897018,0.018659881255301103,0.024371667936024372,0.03056768558951965,0.013368983957219251,0.020072992700729927,0.01549053356282272,0.009149130832570906,0.004739336492890996,0.014206787687450671,0.023577235772357725,0.010810810810810811,0.01006036217303823,0.004739336492890996,0.013784461152882205,0.01288244766505636,0.013192612137203167,0,0.020958083832335328,0.012145748987854251,0.025210084033613446,0,0.0982961992136304,0.07349081364829396,0.0779816513761468,0.017587939698492462,0,0,0,0.013605442176870748,0.02654867256637168,0.011627906976744186,0,0.002257336343115124,0.00482315112540193,0.0019230769230769232,0.001567398119122257,0.013571428571428571,0.015579710144927537,0.016253869969040248,0.0023790642347343376,0.0014285714285714286,0.0013080444735120995,0.011077542799597181,0.02303030303030303,0.025835866261398176,0.004357298474945534,0.03640776699029126,0.006472491909385114
0.9705882352941176,1,1,1,1,1,1,0.9980879541108987,1,0.8303571428571429,0.6022727272727273,0.6538461538461539,0.9823008849557522,0.9487179487179487,0.9778761061946902,1,1,1,1,1,0.972972972972973,1,1,1,1,1,1,NA,1,1,0.7684210526315789,0.85,0.85,1,0.911504424778761,0.9479768786127167,0.9946236559139785,1,1,0.916083916083916,0.8897058823529411,1,1,1,1,0.9813953488372092,1,0.9675925925925926,0.9074074074074074,0.896,0.7840531561461794,0.9937027707808564,1,0.9956474428726877,0.8888888888888888,0.9588377723970944,0.9595744680851064,1,1,1,1,1,1,1,1,1,1,1,1,0.9987849331713244,1,1,0.9967532467532467,0.9862542955326461,1,0.9303482587064676,0.9629629629629629,0.972,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9557522123893806,1,0.9411764705882353,1,1,1,1,1,0.9903474903474904,1,1,1,0.9102564102564102,0.9354838709677419,1,0.9069767441860465,1,1,1,1,1,0.7352517985611511,0.7737127371273713,0.7442218798151001,1,1,1,1,1,1,0.8902439024390244,1,0.9905660377358491
0.8611111111111112,0.9024390243902439,NA,0.9700598802395209,0.9636363636363636,0.9477124183006536,0.9704545454545455,0.9596602972399151,0.952,0.9842931937172775,0.9047619047619048,0.9777777777777777,0.9467213114754098,0.9328859060402684,0.9113300492610837,0.9903381642512077,0.9943074003795066,0.9891156462585035,0.9280575539568345,0.9545454545454546,1,0.9848484848484849,0.937007874015748,0.9047619047619048,0.967741935483871,0.42201834862385323,0.4166666666666667,1,0.7664233576642335,0.888235294117647,1,1,0.989247311827957,0.9746031746031746,0.9502262443438914,0.940983606557377,0.9585062240663901,0.9844559585492227,0.9775784753363229,0.9957627118644068,0.9715909090909091,0.9772727272727273,0.9210526315789473,0.9714285714285714,0.9158878504672897,0.9361179361179361,0.9495412844036697,0.8947368421052632,0.9503916449086162,0.914572864321608,0.9325842696629213,0.9359430604982206,0.9169096209912536,0.9417989417989417,0.911522633744856,0.9245742092457421,0.927461139896373,0.9917920656634747,0.9840075258701787,0.9828571428571429,0.97,0.9822064056939501,0.9568965517241379,0.8928571428571429,0.943609022556391,0.9423076923076923,0.9375,0.9154228855721394,0.9347258485639687,0.9841269841269841,0.9915458937198067,0.9966442953020134,0.9657894736842105,0.9661016949152542,0.9323943661971831,0.8770053475935828,0.912621359223301,0.9051094890510949,0.9444444444444444,0.9915966386554622,0.9482758620689655,0.972972972972973,0.9718670076726342,0.9691516709511568,0.9417808219178082,0.8768115942028986,0.9228971962616822,0.9630541871921182,0.9629629629629629,0.9591836734693877,0.9302325581395349,0.9797101449275363,0.996742671009772,0.9293785310734464,0.9778393351800554,0.9750692520775623,0.9153439153439153,0.9724137931034482,0.9414893617021277,0.9482758620689655,0.9675675675675676,0.991304347826087,0.9557291666666666,0.9646643109540636,0.9605809128630706,0.8709677419354839,0.9745762711864406,0.9508196721311475,0.9814814814814815,0.90625,0.9523809523809523,0.9591836734693877,1,0.8877551020408163,0.9550561797752809,0.9338842975206612,0.927007299270073,0.9903614457831326,0.9679075738125802,0.9859154929577465,0.9727626459143969,0.9660766961651918,0.9533898305084746,0.9415584415584416,0.9697885196374623,0.9609929078014184,0.986046511627907,0.9539748953974896,0.9873417721518988
0.6511627906976745,0.7755102040816326,0.5238095238095238,1,0.9359605911330049,1,0.958984375,0.9425675675675675,0.9547325102880658,0.8582089552238806,0.8251533742331288,0.7071823204419889,0.9878419452887538,0.9710743801652892,0.9665211062590975,1,1,1,1,0.9436619718309859,0.9225352112676056,0.9629629629629629,0.9738219895287958,1,0.9456521739130435,0.9351851851851852,1,0.8055555555555556,0.9078947368421053,1,0.875968992248062,0.8387096774193549,0.8282828282828283,0.9974160206718347,1,1,1,1,0.9813084112149533,1,1,1,1,1,1,0.9835680751173709,0.9683794466403162,1,0.8442622950819673,0.9714285714285714,0.8524590163934426,1,1,1,0.989247311827957,0.9833333333333333,1,1,1,1,0.9962825278810409,0.9939393939393939,0.9612676056338029,1,1,1,1,1,1,0.9838709677419355,0.9876712328767123,0.9921465968586387,0.983402489626556,0.9921722113502935,0.9472477064220184,1,1,1,0.9703703703703703,0.9369627507163324,1,0.9845758354755784,0.9883381924198251,0.9964601769911504,1,1,1,0.9915254237288136,1,1,0.9726277372262774,1,1,1,1,1,1,1,1,1,1,0.9380530973451328,1,1,0.9952380952380953,1,0.995,1,0.7536231884057971,0.7636363636363637,0.82,1,0.8066037735849056,0.9731182795698925,1,1,1,0.8920105355575065,0.9147571035747021,0.8959537572254336,1,1,1,1,1,0.9900332225913622,0.9696969696969697,0.9383561643835616,0.9763313609467456
